ID,Title,TMDB_id,IMGID,Release,Runtime,Genres,Language,Cast,Director,Producer,Writer,Sound Designer,Editor,Director of Photography,Composer,Art Direction,Production Design,Costume Design,Makeup Artist
[Film70409],Embracing,162406,/xCGql76fEvOLVuzAPCSeawTATnz.jpg,1992-01-01,40,Documentary,ja,"Naomi Kawase,Uno Kawase",Naomi Kawase,Naomi Kawase,,,Naomi Kawase,Naomi Kawase,,,,,
[Film7053],The Last Seduction,25284,/kK8IiJDkz2Tv6DwaK60vJVHKH85.jpg,1994-05-26,110,"Thriller,Crime,Romance,Drama",en,"Linda Fiorentino,Bill Pullman,Peter Berg,J. T. Walsh,Bill Nunn",John Dahl,Jonathan Shestack,Steve Barancik,,Eric L. Beason,Jeffrey Jur,,Dina Lipton,Linda Pearl,Terry Dresbach,
[Film70556],Chizuko's Younger Sister,178736,/9FJMzwteXT3WujxdYADkWjPASp4.jpg,1991-05-10,150,Drama,ja,"Hikari Ishida,Tomoko Nakajima,Toshinori Omi,Yuri Nakae,Wakako Shimazaki",Nobuhiko Obayashi,"Chiho Katsura,Shuji Tanuma,Kyôko Ôbayashi",Chiho Katsura,,Nobuhiko Obayashi,Shigeichi Nagano,Joe Hisaishi,,,,
[Film706],Casino,524,/4TS5O1IP42bY2BvgMxL156EENy.jpg,1995-11-22,179,"Crime,Drama",en,"Robert De Niro,Sharon Stone,Joe Pesci,James Woods,Don Rickles",Martin Scorsese,Barbara De Fina,,,Thelma Schoonmaker,Robert Richardson,,Jack G. Taylor Jr.,Dante Ferretti,"Rita Ryack,John Dunn",Tricia Sawyer
[Film7079],Down to Earth,126376,/wZp3CgKdDsUDk5vtTpFus4bdeRk.jpg,1994-01-01,105,Drama,pt,"Isaach De Bankolé,Inês de Medeiros,Edith Scob,Pedro Hestnes,Raúl Andrade",Pedro Costa,Paulo Branco,Pedro Costa,,Dominique Auvray,Emmanuel Machuel,Raúl Andrade,,Zé Branco,Rosa Lopes Alves,
[Film708],Dead or Alive,11315,/A8rgAigkv5RHi1abcQJ0oNNnwgJ.jpg,1999-11-27,105,"Action,Thriller,Crime,Drama",ja,"Riki Takeuchi,Show Aikawa,Renji Ishibashi,Hitoshi Ozawa,Shingo Tsurumi",Takashi Miike,Mitsuru Kurosawa,,,Yasushi Shimamura,Hideo Yamamoto,Koji Endo,,,,
[Film7146],The Exorcist III,11587,/xww5RyKpDKjGPXnOVYhaZrqCVcL.jpg,1990-08-17,110,"Horror,Mystery",en,"George C. Scott,Ed Flanders,Brad Dourif,Jason Miller,Nicol Williamson",William Peter Blatty,Carter DeHaven,,,"Todd C. Ramsay,Thom Noble,Peter Lee-Thompson",Gerry Fisher,,"Robert C. Goldstein,Henry Shaffer",Leslie Dilley,Dana Lyman,"Del Acevedo,Erin Koplow"
[Film7147],Space Jam,2300,/4RN5El3Pj2W4gpwgiAGLVfSJv2g.jpg,1996-11-15,88,"Family,Animation,Comedy,Science Fiction",en,"Michael Jordan,Wayne Knight,Theresa Randle,Manner Washington,Eric Gordon",Joe Pytka,"Ivan Reitman,Daniel Goldberg,Joe Medjuck","Herschel Weingrod,Timothy Harris,Steve Rudnick,Leo Benvenuti",Michael Geisler,Sheldon Kahn,Michael Chapman,James Newton Howard,Bill Perkins,Geoffrey Kirkland,Marlene Stewart,Anita Gibson
[Film71520],Dancing Outlaw,38634,/36bxrZnecSK7A3hWmtgz7Ev6cnG.jpg,1991-07-15,28,Documentary,en,Jesco White,Jacob Young,,,,,,,,,,
[Film71616],Sara,61999,/yzumoNmZr86lfk9T13rgb0jNGzh.jpg,1997-05-23,110,"Action,Romance",en,"Bogusław Linda,Agnieszka Włodarczyk,Cezary Pazura,Marek Perepeczko,Stanisław Brudny",Maciej Ślesicki,,Maciej Ślesicki,,,,,,,,
[Film71618],Leila,45899,/xWD44o01amfOAQ2mAouIYogtS0E.jpg,1997-02-01,124,"Drama,Romance",fa,"Leila Hatami,Ali Mosaffa,Jamileh Sheikhi,Turan Mehrzad,Amir Pievar",Dariush Mehrjui,"Dariush Mehrjui,Faramarz Farazmand","Dariush Mehrjui,Mahnaz Ansarian",,Mostafa Kherghehpoosh,Mahmoud Kalari,Kayvan Jahanshahi,"Faryar Javaherian,Bita Qazal-Auaq,Zhila Mehrjui",,,
[Film7196],Kirikou and the Sorceress,21348,/9RNrozaagFmpm6m0CP7q4XDcIXj.jpg,1998-12-09,70,"Fantasy,Adventure,Animation,Family",fr,"Doudou Gueye Thiaw,Maimouna N'Diaye,Awa Sène Sarr,Robert Liensol",Michel Ocelot,,Michel Ocelot,,Dominique Lefever,,Youssou N'Dour,,"Anne–Lise Koehler,Thierry Million",,
[Film719],Happy Gilmore,9614,/4RnCeRzvI1xk5tuNWjpDKzSnJDk.jpg,1996-02-16,92,Comedy,en,"Adam Sandler,Christopher McDonald,Julie Bowen,Frances Bay,Allen Covert",Dennis Dugan,Robert Simonds,,,"Jeff Gourson,Steve R. Moore",Arthur Albert,Mark Mothersbaugh,Richard Harrison,"Perry Andelin Blake,William Heslup",,Fay von Schroeder
[Film720],Billy Madison,11017,/1XV42Zu9taxluIKXMeV9OSpYCSq.jpg,1995-02-10,90,Comedy,en,"Adam Sandler,Bradley Whitford,Josh Mostel,Bridgette Wilson,Darren McGavin",Tamra Davis,Robert Simonds,"Adam Sandler,Tim Herlihy",,"Jeffrey Wolf,John Gilroy",Victor Hammer,Randy Edelman,Gordon Barnes,Perry Andelin Blake,Marie-Sylvie Deveau,Mary-Lou Green-Benvenuti
[Film7214],Slam,39129,/fkTi7g03hFCJeEYbE3AXhvidz7.jpg,1995-06-20,93,"Comedy,Drama,Family,Romance",en,"Jim Varney,Cylk Cozart,Aaron Joseph,A.J. Bond,Kareem Abdul-Jabbar",John R. Cherry III,,"John R. Cherry III,Daniel Butler",,,,,,,,
[Film7228],"Clean, Shaven",1479,/h0Nj91vjbeNzdlIK17OgJfOBaAr.jpg,1993-09-05,79,"Drama,Crime,Thriller",en,"Peter Greene,Robert Albert,Megan Owen,Jennifer MacDonald,Molly Castelloe",Lodge Kerrigan,Lodge Kerrigan,,,Jay Rabinowitz,Teodoro Maniaci,Hahn Rowe,,Tania Ferrier,,
[Film723],Toy Story,862,/uXDfjJbdP4ijW5hWSBrPrlKpxab.jpg,1995-10-30,81,"Animation,Adventure,Family,Comedy",en,"Tom Hanks,Tim Allen,Don Rickles,Jim Varney,Wallace Shawn",John Lasseter,"Bonnie Arnold,Ralph Guggenheim",,Gary Rydstrom,"Lee Unkrich,Robert Gordon",,Randy Newman,Ralph Eggleston,,,
[Film728],The Sandlot,11528,/7PYqz0viEuW8qTvuGinUMjDWMnj.jpg,1993-04-07,101,"Family,Comedy",en,"Tom Guiry,Mike Vitar,Patrick Renna,James Earl Jones,Chauncey Leopardi",David M. Evans,"William S. Gilmore,Dale De La Torre",,,Michael A. Stevenson,Anthony B. Richmond,David Newman,Marc Dabe,Chester Kaczenski,Grania Preston,
[Film731],Kids,9344,/8qV8hUVCUnFIQKewzlhaFWhdszK.jpg,1995-07-28,91,"Drama,Crime",en,"Leo Fitzpatrick,Justin Pierce,Chloë Sevigny,Rosario Dawson,Yakira Peguero",Larry Clark,Cary Woods,,,Christopher Tellefsen,Eric Alan Edwards,"Lou Barlow,John Davis",,Kevin Thompson,Kim Marie Druce,Tracy Warbin
[Film73366],Psalm II: Walking Distance,104882,/l6kiNhQ2ZUPy6HnamKTpr7t0GJX.jpg,2000-03-16,23,,en,,Phil Solomon,,,,,,,,,,
[Film73530],Life on a String,41783,/3QJw7PpZNyRaeNBN9JWzEzlecHT.jpg,1991-09-08,110,Drama,zh,"Liu Zhong Yuan,Xu Qing,Huang Lei",Chen Kaige,,Chen Kaige,,Xiaonan Pei,Gu Changwei,,,,,
[Film736],The Cable Guy,9894,/5cZySBvy41eHTD5LyQn48aP444k.jpg,1996-06-10,96,"Comedy,Drama,Thriller",en,"Jim Carrey,Matthew Broderick,Leslie Mann,Jack Black,George Segal",Ben Stiller,"Judd Apatow,Andrew Licht,Jeffrey A. Mueller",,,Steven Weisberg,Robert Brinkmann,,Jeff Knipp,Sharon Seymour,Erica Edell Phillips,Christy Ann Newquist
[Film737],Schindler's List,424,/sF1U4EUQS8YHUYjNl3pMGNIQyr0.jpg,1993-11-30,195,"Drama,History,War",en,"Liam Neeson,Ben Kingsley,Ralph Fiennes,Caroline Goodall,Jonathan Sagall",Steven Spielberg,"Steven Spielberg,Branko Lustig,Gerald R. Molen",,,Michael Kahn,Janusz Kamiński,John Williams,"Ewa Skoczkowska,Maciej Walczak",Allan Starski,Anna B. Sheppard,Waldemar Pokromski
[Film73923],Tango Argentino,266626,/kC74FBjkY4P6XI7OpzoKpZi3bL.jpg,1992-02-17,91,Drama,sr,"Milosav ""Mija"" Aleksić,Nikola Žarković,Miki Manojlović,Rahela Ferari",Goran Paskaljević,,Gordan Mihić,,,,,,,,
[Film73],Ghost Dog: The Way of the Samurai,4816,/aw7DbBqiM41Yd5YaJ7mWMoxJCIO.jpg,1999-06-02,116,"Crime,Drama",en,"Forest Whitaker,John Tormey,Cliff Gorman,Henry Silva,Isaach De Bankolé",Jim Jarmusch,"Jim Jarmusch,Richard Guay",Jim Jarmusch,Anthony J. Ciccolini III,Jay Rabinowitz,Robby Müller,RZA,Mario Ventenilla,Ted Berner,John Dunn,Judy Chin
[Film74182],2/Duo,146678,/yQ6DIaJcxJoltB0dgloGKiEwpsn.jpg,1997-06-10,90,Drama,ja,"Eri Yu,Hidetoshi Nishijima,Makiko Watanabe,Kenjiro Otani,Yûken Yoshida",Nobuhiro Suwa,Takenori Sentô,,,,Masaki Tamura,,Toshihiro Isomi,,,
[Film74207],East of War,410548,/bUyOM0Pm19is84PzODsiB0Zu5jh.jpg,1996-11-27,117,Documentary,de,"Hannes Heer,Walter Manoschek",Ruth Beckermann,Josef Aichholzer,Ruth Beckermann,,Gertraud Luschützky,,,,,,
[Film74263],No Way Home,100167,/eq4VgCeSs5gMP5QeyxpIYlUaVR4.jpg,1997-01-23,102,Drama,en,"James Russo,Tim Roth,Deborah Kara Unger,Joseph Ragno,Catherine Kellner",Buddy Giovinazzo,"Lisa Bruce,Robert Nickson",,,Stanley Warnow,,Rick Giovinazzo,Stacey Tanner,Phyllis Cedar,Ane Crabtree,
[Film7504],The House,2259,/q0YyNTvooXI9ZF71dAYKcRwqlGn.jpg,1993-10-19,140,"Romance,Drama",en,"Meryl Streep,Glenn Close,Jeremy Irons,Winona Ryder,Antonio Banderas",Bille August,Bernd Eichinger,,Niels Arild Nielsen,Janus Billeskov Jansen,Jörgen Persson,Hans Zimmer,,Anna Asp,Barbara Baum,"Linda DeVetta,J. Roy Helland,Birthe Lyngsøe,Elisabeth Bukkehave,Sano de Perpessac,Jean-Luc Russier,Isabel Queiroga,Zita Almeida,Mónica Campino,Geraldine Kunz,Elisabeth Lopes,Mira Palmeira Gonçales,Ana Maria Torres,Fátima Vieira"
[Film75316],A Child's Garden and the Serious Sea,205187,/pVQZgvrRh5AJfBBZrctdNuwW0rt.jpg,1991-01-01,74,,en,,Stan Brakhage,,,,,,,,,,
[Film7536],Bound,9702,/gvP6R6juhe2IpCG7QGDgjyUvm0g.jpg,1993-02-05,190,"Crime,Action,Drama,Thriller",en,"Damian Chapa,Jesse Borrego,Benjamin Bratt,Enrique Castillo,Victor Rivers",Taylor Hackford,"Taylor Hackford,Jerry Gershwin",,,Fredric Steinkamp,Gabriel Beristain,Bill Conti,Marek Dobrowolski,Bruno Rubeo,Shay Cunliffe,
[Film75615],March Comes In Like a Lion,185725,/rYVwbv9IpplZtIYMvx77ZQE0RIY.jpg,1991-04-13,118,Drama,ja,"Bang-ho Cho,Yoshiko Yura,Kiyomi Itō,Kōen Okumura,Takashi Naitō",Hitoshi Yazaki,Takashi Nishimura,"Hitoshi Yazaki,Hiroshi Miyazaki,Sachio Ono",,"Ryuichi Takano,Yoshitaro Ogasawara",Isao Ishii,,Shuji Mizukabe,,,
[Film7597],Death and the Maiden,10531,/tt9svTxy7I9NFFVtm8cwEWYzuc8.jpg,1994-05-04,103,"Drama,Thriller,Mystery",en,"Sigourney Weaver,Ben Kingsley,Stuart Wilson,Krystia Mova,Jonathan Vega",Roman Polanski,"Thom Mount,Josh Kramer",,,Hervé de Luze,Tonino Delli Colli,Wojciech Kilar,Claude Moesching,Pierre Guffroy,Milena Canonero,
[Film7610],Galician Caress (Of Clay),125150,/yMwaN7eM2HlDodlCvPNCHoqhGIR.jpg,1995-01-01,23,Documentary,es,"Ezequiel Mendez,Arturo Baltar",José Val del Omar,,José Val del Omar,,,,,,,,
[Film7631],Hard Core Logo,21589,/teeqvy7KbBRguSJwLnuMbrEj5RE.jpg,1996-10-25,92,"Drama,Comedy,Music",en,"Hugh Dillon,Callum Keith Rennie,John Pyper-Ferguson,Bernie Coulson,Julian Richings",Bruce McDonald,,,,,,,,,,
[Film764],Wayne's World,8872,/rsgklbt5KxeuUuchehnLACxzisP.jpg,1992-02-14,95,"Comedy,Music",en,"Mike Myers,Dana Carvey,Rob Lowe,Tia Carrere,Lara Flynn Boyle",Penelope Spheeris,Lorne Michaels,,,Malcolm Campbell,Theo van de Sande,J. Peter Robinson,,,,
[Film765],Getting Any?,39767,/c0zFMR1hjt6oHTDS4TsWR1BOIr6.jpg,1995-02-11,108,Comedy,ja,"Dankan,Moeko Ezawa,Hakuryu,Hideo Higashikokubaru,Akiji Kobayashi",Takeshi Kitano,"Takio Yoshida,Hisao Nabeshima,Yasushi Tsuge,Masato Hara,Masayuki Mori",Takeshi Kitano,,"Takeshi Kitano,Yoshinori Ota",Katsumi Yanagijima,"Senji Horiuchi,Hidehiko Koike",,Norihiro Isoda,Fumio Iwasaki,
[Film76672],When Pigs Fly,149933,/3KednEanGVovnR4lvjfBQXlXw1J.jpg,1993-09-12,97,"Comedy,Fantasy",en,"Alfred Molina,Marianne Faithfull,Rachael Bella,Maggie O'Neill",Sara Driver,Kees Kasander,,,Jay Rabinowitz,Robby Müller,,Florian Langmaack,Jocelyne Beaudoin,Kathleen Mobley,Rolf Baumann
[Film7713],"Faraway, so Close!",10434,/5VaPw0NgM4DloukmQTggzgvD4rb.jpg,1993-09-01,144,"Drama,Fantasy,Romance",de,"Otto Sander,Bruno Ganz,Nastassja Kinski,Peter Falk,Solveig Dommartin",Wim Wenders,"Wim Wenders,Ulrich Felsberg",,,Peter Przygodda,Jürgen Jürges,"Graeme Revell,Laurent Petitgand",Martin Schreiber,Albrecht Konrad,Esther Walz,"Valeska Schitthelm,Axel Zornow,Hasso von Hugo,Christine Atar"
[Film772],Breaking the Waves,145,/dQWMcdHXUOSHtr7ypOCa5T79JMS.jpg,1996-05-13,159,"Drama,Romance",da,"Emily Watson,Stellan Skarsgård,Katrin Cartlidge,Jean-Marc Barr,Adrian Rawlins",Lars von Trier,Peter Aalbæk Jensen,,,Anders Refn,"Robby Müller,Jean-Paul Meurisse,Eric Kress",Joachim Holbek,,,,
[Film774],A Scene at the Sea,23606,/uWOFdSY2fMIjUbtNzPDwOPx7p62.jpg,1991-10-19,101,"Drama,Romance,Comedy",ja,"Claude Maki,Hiroko Oshima,Sabu Kawahara,Toshizo Fujiwara,Susumu Terajima",Takeshi Kitano,"Takio Yoshida,Masayuki Mori",,Senji Horiuchi,Takeshi Kitano,Katsumi Yanagijima,Joe Hisaishi,Osamu Sasaki,,,Mikiko Hayama
[Film7757],The Thief and the Cobbler,26672,/AiRipOwCOBazvzkLrJYDIMAhfkE.jpg,1993-09-23,72,"Adventure,Fantasy,Animation,Family",en,"Vincent Price,Matthew Broderick,Jennifer Beals,Anthony Quayle",Richard Williams,"Richard Williams,Imogen Sutton",,,,John Leatherbarrow,,Roy Naisbitt,,,
[Film778],Kids Return,27233,/djfMyUaFJCq4npk1T44GTQNhL5D.jpg,1996-07-27,107,"Drama,Crime",ja,"Ken Kaneko,Masanobu Ando,Leo Morimoto,Hatsuo Yamaya,Michisuke Kashiwaya",Takeshi Kitano,"Takio Yoshida,Yasushi Tsuge,Masayuki Mori",Takeshi Kitano,,Takeshi Kitano,Katsumi Yanagijima,Joe Hisaishi,Norihiro Isoda,,,
[Film779],Barton Fink,290,/846d8FclibtOIoUW7PxpT0nCG4C.jpg,1991-08-01,117,"Comedy,Drama",en,"John Turturro,John Goodman,Judy Davis,Michael Lerner,Tony Shalhoub",Joel Coen,Ethan Coen,,,"Joel Coen,Ethan Coen",Roger Deakins,Carter Burwell,,Dennis Gassner,,
[Film7807],Troll 2,26914,/eFth6zw4PEInzr2Y64mYVN1zbBi.jpg,1990-10-12,95,"Horror,Fantasy",en,"Michael Stephenson,George Hardy,Margo Prey,Connie Young,Robert Ormsby",Claudio Fragasso,,,,,Giancarlo Ferrando,Carlo Maria Cordio,Massimo Lentini,,Laura Gemser,
[Film781],Kikujiro,4291,/zTelT1xAO4Owxk1jHJM4puoei5N.jpg,1999-06-05,117,"Comedy,Drama,Family",ja,"Takeshi Kitano,Yusuke Sekiguchi,Kayoko Kishimoto,Yûko Daike,Kazuko Yoshiyuki",Takeshi Kitano,"Takio Yoshida,Masayuki Mori",,,"Takeshi Kitano,Yoshinori Ota",Katsumi Yanagijima,Joe Hisaishi,Norihiro Isoda,Tatsuo Ozeki,,
[Film785],Hot Shots!,9595,/hoPS7RSvdZhZhWf28OfP2IZ0cb3.jpg,1991-07-31,84,"Action,Comedy,War",en,"Charlie Sheen,Cary Elwes,Valeria Golino,Lloyd Bridges,Kevin Dunn",Jim Abrahams,Bill Badalato,,,"Jane Kurson,Eric A. Sears",Bill Butler,Sylvester Levay,,William A. Elliott,Mary Malin,Deborah Humphries
[Film7869],"No, or the Vain Glory of Command",103417,/6HgSyij9b6WkSzpCLBNkuKOaxY.jpg,1990-10-12,110,"War,Drama,History",pt,"Diogo Dória,Miguel Guilherme,Luís Lucas,Luís Miguel Cintra",Manoel de Oliveira,Paulo Branco,P. Joao Marques,Gita Cerveira,"Manoel de Oliveira,Sabine Franel",Elso Roque,Alejandro Massó,,Zé Branco,Isabel Branco,
[Film787],Dazed and Confused,9571,/msG9awbLhVZwv1Eh9Ge7SofMexW.jpg,1993-09-24,102,"Comedy,Drama",en,"Jason London,Rory Cochrane,Wiley Wiggins,Sasha Jenson,Michelle Burke",Richard Linklater,"Richard Linklater,Sean Daniel,James Jacks",,,Sandra Adair,Lee Daniel,,Jenny C. Patrick,John Frick,Katherine Dover,Jean Ann Black
[Film7883],The Divine Comedy,104482,/gLRWIn5f0gH9Z8h79CiBupJOJUy.jpg,1991-10-11,136,Drama,pt,"Maria de Medeiros,Miguel Guilherme,Luís Miguel Cintra,Mário Viegas,Leonor Silveira",Manoel de Oliveira,Paulo Branco,"Manoel de Oliveira,Fyodor Dostoevsky,José Régio,Friedrich Nietzsche",Gita Cerveira,"Manoel de Oliveira,Valérie Loiseleux",Ivan Kozelka,,,Zé Branco,Lurdes Rocha,
[Film7888],Abraham's Valley,107693,/jXeKLrgYVAYEffQ2Gv4zh3ib0ti.jpg,1993-09-01,203,Drama,pt,"Leonor Silveira,Luís Miguel Cintra,Ruy de Carvalho,Cécile Sanz de Alba,Luís Lima Barreto",Manoel de Oliveira,Paulo Branco,,,"Manoel de Oliveira,Valérie Loiseleux",Mário Barroso,,Zé Branco,Zé Branco,Isabel Branco,Michelle Bernet
[Film7898],Anxiety,,,,,,,,,,,,,,,,,,
[Film789],Hot Shots! Part Deux,9255,/zh9EGK970GHo10ETclWBOjZVUOK.jpg,1993-05-21,86,"Action,Comedy,War",en,"Charlie Sheen,Lloyd Bridges,Valeria Golino,Richard Crenna,Rowan Atkinson",Jim Abrahams,"Bill Badalato,Greg Norberg",,,Malcolm Campbell,John R. Leonetti,Basil Poledouris,,William A. Elliott,,
[Film79679],Mod Fuck Explosion,250586,/vjLzdJmuOl5sXSAEcVKMW6XNKIw.jpg,1994-01-01,67,"Comedy,Drama,Fantasy",en,"Amy Davis,Desi del Valle,Bonnie Steiger,Jacques Boyreau,Victor of Aquitaine",Jon Moritsugu,"Jon Moritsugu,Henry S. Rosenthal",Jon Moritsugu,,Jon Moritsugu,,,,Todd Verow,,
[Film7969],Johnny Toothpick,,,,,,,,,,,,,,,,,,
[Film7981],Secrets & Lies,11159,/mfWfW6DfD4oBTFmGAndaTkuPUO5.jpg,1996-05-24,142,Drama,en,"Brenda Blethyn,Marianne Jean-Baptiste,Timothy Spall,Phyllis Logan,Claire Rushbrook",Mike Leigh,Simon Channing Williams,Mike Leigh,,Jon Gregory,Dick Pope,Andrew Dickson,,Alison Chitty,Maria Price,
[Film8012],Paradise Lost: The Child Murders at Robin Hood Hills,17204,/h65fwEQTv9zRNyEuExE1wAk5CQ2.jpg,1996-12-03,150,"Documentary,Crime,Mystery,Horror",en,"Damien Wayne Echols,Jason Baldwin,Jessie Misskelley, Jr.,Joe Berlinger,Bruce Sinofsky","Joe Berlinger,Bruce Sinofsky","Joe Berlinger,Bruce Sinofsky",,,"Joe Berlinger,Bruce Sinofsky",Robert Richman,,,,,
[Film8014],Snake Eyes,8688,/kDc89zkOTGUUhhOBe0Uuc9jA3Bu.jpg,1998-08-07,98,"Thriller,Crime,Mystery",en,"Nicolas Cage,Gary Sinise,John Heard,Carla Gugino,Stan Shaw",Brian De Palma,Brian De Palma,,,Bill Pankow,Stephen H. Burum,Ryuichi Sakamoto,"Isabelle Guay,Réal Proulx,James Fox",Anne Pritchard,Odette Gadoury,Claudette B. Casavant
[Film80169],All Can Become a Rose,399150,,1992-05-25,8,,en,,Linda Christanell,,,,,,,,,,
[Film80171],Moving Picture,334652,,1995-04-06,11,,en,,Linda Christanell,,,,,,,,,,
[Film80865],Viva Erotica,118379,/dwG9fhwryn500dKWd5HG0coO4Tp.jpg,1996-11-28,99,"Comedy,Drama",cn,"Leslie Cheung,Karen Mok,Shu Qi,Law Kar-Ying,Elvis Tsui","Law Chi-Leung,Derek Yee Tung-Sing",Catherine Hun,"Bosco Lam Chi-Ho,Law Chi-Leung,Derek Yee Tung-Sing",,Chi-Leung Kwong,Jingle Ma Choh-Sing,,Ringo Fung Gai-Fai,,,Middi Yau
[Film80],Fight Club,550,/pB8BM7pdSp6B6Ih7QZ4DrQ3PmJK.jpg,1999-10-15,139,Drama,en,"Edward Norton,Brad Pitt,Helena Bonham Carter,Meat Loaf,Jared Leto",David Fincher,"Art Linson,Ross Grayson Bell,Ceán Chaffin",,Ren Klyce,James Haygood,Jeff Cronenweth,"John King,Michael Simpson",Chris Gorak,Alex McDowell,Michael Kaplan,"Margaret Prentice,Randy Westgate,Jean Ann Black"
[Film8131],Belly,12888,/A4aTsOd0X2080Pluv665D2okZj7.jpg,1998-11-04,96,"Crime,Drama",en,"DMX,Nas,Hassan Johnson,Taral Hicks,Tionne Watkins",Hype Williams,"Robert Salerno,Avram Butch Kaplan,Larry Meistrich,Ron Rotholz,Hype Williams,Edwin J. Nunez",Hype Williams,Steve Borne,David Leonard,Malik Hassan Sayeed,Stephen Cullo,"Nicholas Lundy,Jennifer Chang Binns",Regan Jackson,June Ambrose,Mary Aaron
[Film8178],Bitter Moon,10497,/qU9hqUSGyQfbkEdqluX21nWVcp9.jpg,1992-09-02,139,"Thriller,Drama,Romance",en,"Hugh Grant,Kristin Scott Thomas,Emmanuelle Seigner,Peter Coyote,Victor Banerjee",Roman Polanski,Roman Polanski,,Daniel Brisseau,Hervé de Luze,Tonino Delli Colli,Vangelis,,"Gérard Viard,Willy Holt",Jackie Budin,"Didier Lavergne,Sophie Harvey"
[Film81903],The Roe's Room,180695,/pnw0qFlO3xpI9sYThOZfsJh2S5f.jpg,1997-06-14,91,"Music,Drama,Fantasy",pl,"Mieczyslaw Czepulonis,Elzbieta Mazur,Rafał Olbrychski,Agnieszka Wróblewska",Lech Majewski,,Lech Majewski,,,,,,,,
[Film81],GoldenEye,710,/bFzjdy6ucvNlXmJwoSoYfufV6lP.jpg,1995-11-16,130,"Adventure,Action,Thriller",en,"Pierce Brosnan,Izabella Scorupco,Famke Janssen,Sean Bean,Joe Don Baker",Martin Campbell,"Barbara Broccoli,Anthony Waye,Michael G. Wilson",,,Terry Rawlings,Phil Meheux,"Éric Serra,Bono,The Edge","Andrew Ackland-Snow,Kathrin Brunner,Charles Dwight Lee",Peter Lamont,Lindy Hemming,
[Film8209],Savage Nights,41878,/5Onj1lmo28QklT5iiEdYlKygO7h.jpg,1992-08-19,126,Drama,fr,"Cyril Collard,Romane Bohringer,Carlos López,Corine Blue,Claude Winter",Cyril Collard,Nella Banfi,Cyril Collard,,Lise Beaulieu,Manuel Teran,,,,,
[Film8215],The Iron Giant,10386,/ct04FCFLPImNG5thcPLRnVsZlmS.jpg,1999-08-06,86,"Family,Animation,Adventure,Science Fiction,Comedy",en,"Eli Marienthal,Jennifer Aniston,Harry Connick Jr.,Vin Diesel,James Gammon",Brad Bird,"Allison Abbate,Pete Townshend,Des McAnuff",Ted Hughes,Randy Thom,Darren T. Holmes,Steven Wilzbach,Michael Kamen,Alan Bodner,Mark Whiting,,
[Film8223],Bullet in the Head,31089,/nmwYv8vIGlQQo5sZCWuTo8bhFmy.jpg,1990-01-01,88,Drama,en,Kathy Horner,Attila Bertalan,,,,,,,,,,
[Film822],All About My Mother,99,/hjQhzhkGYXPNM96k0mOgob6HMmn.jpg,1999-04-16,101,"Comedy,Drama",es,"Cecilia Roth,Marisa Paredes,Penélope Cruz,Candela Peña,Antonia San Juan",Pedro Almodóvar,"Agustín Almodóvar,Michel Ruben",,"Miguel Rejas,José Antonio Bermúdez,Diego Garrido",José Salcedo,Affonso Beato,Alberto Iglesias,,Antxón Gómez,"Bina Daigeler,José María de Cossío",Jorge Hernández Lobo
[Film8299],Conspirators of Pleasure,59892,/rqZLPEVEcF703OeAkJNT624f7Zw.jpg,1996-10-17,83,"Drama,Animation,Comedy",cs,"Petr Meissel,Gabriela Wilhelmová,Barbora Hrzánová,Anna Wetlinská,Pavel Nový",Jan Švankmajer,Jaromír Kallista,Jan Švankmajer,,Marie Zemanová,Miloslav Špála,Jaroslav Jancovec,"Jan Švankmajer,Eva Švankmajerová",,,"Petr Kokes,Eva Vosahlíková"
[Film831],Bram Stoker's Dracula,6114,/n39glC4GkBeCbwdenES8ZBodim8.jpg,1992-11-13,128,"Romance,Horror",en,"Gary Oldman,Winona Ryder,Anthony Hopkins,Keanu Reeves,Richard E. Grant",Francis Ford Coppola,"Francis Ford Coppola,Fred Fuchs,Charles Mulvehill",,Leslie Shatz,"Glen Scantlebury,Anne Goursaud,Nicholas C. Smith",Michael Ballhaus,Wojciech Kilar,Andrew Precht,Thomas E. Sanders,Eiko Ishioka,"John Blake,Carol Schwartz"
[Film83214],Parallel Space: Inter-View,263386,/jsjTEKXszVJHknWLt2DS5Zl1OzE.jpg,1992-01-01,18,,en,"Julian Sharp,Brigitta Burger-Utzer,Max Mattuschka,Iris Vogelsang",Peter Tscherkassky,,,Peter Tscherkassky,,,,,,,
[Film83312],Wicked World,86212,/tfrmxaHUTPh3jhZx0LihKZV4ftc.jpg,1991-01-01,103,"Crime,Horror",en,"Barry J. Gillis,Eddie Platt,Patti Anne Crossman,Celia Felipe",Barry J. Gillis,Barry J. Gillis,,,Barry J. Gillis,Mark de Valk,,,,,
[Film835],Total Recall,861,/wVbeL6fkbTKSmNfalj4VoAUUqJv.jpg,1990-06-01,113,"Action,Adventure,Science Fiction",en,"Arnold Schwarzenegger,Rachel Ticotin,Sharon Stone,Ronny Cox,Michael Ironside",Paul Verhoeven,"Ronald Shusett,Buzz Feitshans",,,"Frank J. Urioste,Carlos Puente",Jost Vacano,Jerry Goldsmith,"James E. Tocci,José Rodríguez Granada",William Sandell,Erica Edell Phillips,"Craig Berkeley,Robin Weiss,Rosemary Campbell"
